label,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,s0_x,s0_y,s0_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,s3_x,s3_y,s3_z,s4_x,s4_y,s4_z,s5_x,s5_y,s5_z,s6_x,s6_y,s6_z,s7_x,s7_y,s7_z,s8_x,s8_y,s8_z,s9_x,s9_y,s9_z,s10_x,s10_y,s10_z,s11_x,s11_y,s11_z,s12_x,s12_y,s12_z,s13_x,s13_y,s13_z,s14_x,s14_y,s14_z,s15_x,s15_y,s15_z,s16_x,s16_y,s16_z,s17_x,s17_y,s17_z,s18_x,s18_y,s18_z,s19_x,s19_y,s19_z,s20_x,s20_y,s20_z,timestamp
not_help,0.6278484628131358,0.5898891030338758,-0.003027531073527423,0.6518816134720488,0.599644425698427,0.006975235872746332,0.6624862894657428,0.5593722398073522,0.004430392032057766,0.67551116820374,0.5678423471168429,-0.0026760841787511437,0.700654824156687,0.5504286642039938,0.009539028781485335,0.6425336321791686,0.577324202020193,0.0005487104195555075,0.6432053579330815,0.5623019230629315,0.005831398937303544,0.6523259163406321,0.5474266673965817,-0.004186434440117315,0.6388706855050938,0.5122008737775906,0.0026507349331159613,0.6496427860858702,0.5667313581090059,0.007094857867864056,0.631499407571112,0.5601483489261955,-0.00996221097265779,0.639238799246801,0.5193649948739486,0.001371557415733771,0.6415640088948791,0.5062675780404782,-0.006232715158785802,0.6230802048682298,0.5741506131076067,-0.002417220507053763,0.6200691797854466,0.5485645155835215,-0.009228502149829001,0.6361337714047314,0.5651226073060374,0.008857476387964977,0.611597406603307,0.5291081869014955,-0.008063225696315781,0.6347200380145543,0.5936570712447979,0.006886081872859195,0.6176325727717791,0.5698252426831434,-0.004604735992030382,0.6300133468810248,0.5499814370880356,-0.009613435704016446,0.6167551630420566,0.5608054896656103,0.00445624515483717,0.5052593481532887,0.7694550489770194,-0.00465051448654485,0.47819029520591305,0.7771920913160975,0.00023900579444689762,0.4571430945850646,0.74557826991234,-0.0023998203881497445,0.4584714718570955,0.7138820003800171,-0.003118012543278037,0.4375007400453139,0.684271702961454,0.0016939102646492937,0.5241857056241034,0.7725602153264175,-0.0046457903049656225,0.5383851784938493,0.7273502175461456,-0.009601829073673114,0.5146983456042339,0.7012376006879751,-0.0056124300944335225,0.5215150179735604,0.6618349712728826,0.007567755054558515,0.5075683004016929,0.7438228489902055,-0.0010932464479706874,0.5012813262565492,0.7322694096940687,0.006359543653542193,0.5187373499616946,0.6792398723015943,0.006514021322491322,0.49396362944385175,0.6381888566102125,-0.00864033300239158,0.4748303390448767,0.7796915074721742,-0.009278937147094848,0.46267723461571497,0.7146535706501925,0.0029671209334577,0.47424912321104795,0.7122479074170215,-0.0036031113269325,0.4690181548305028,0.6837145010434611,-0.006394330173811611,0.4814640457414454,0.7600340230282518,-0.0037021600863492753,0.45317459584934017,0.728166085306794,-0.002363401335585686,0.447603341913665,0.7209591659490735,-0.004416289730368819,0.4727996016796707,0.7020805005489458,-0.0036290574362782225,2026-05-22T14:13:58.516965
not_help,0.3885056621446737,0.3661443942666526,0.0050755632730863694,0.3912366001634024,0.35324362610780197,0.002893619179211106,0.3820364613731526,0.3306502165102534,0.008516004499320053,0.36281948245817974,0.327034394782333,-0.007455740159573767,0.3470743701111287,0.28271017055907205,-0.0022014669131623288,0.4088504931072638,0.33281519525225417,0.002281000758120105,0.42361543523349526,0.3175625654089464,0.008835929238773734,0.4195206722913129,0.306690825425177,0.007626870600961217,0.42705171532505465,0.2513804314502767,-0.003988058151804235,0.3934049390743349,0.35547476058782734,-0.000451358768534851,0.4011955397203717,0.3304513272460742,-0.005427718168549485,0.41496479614980886,0.2886727529549663,-0.0002910829128309096,0.42285041737718254,0.25417037155779065,-0.0018938200734935507,0.37803318828265764,0.3572580399461269,0.0011272409129334093,0.37132825928583985,0.3296613517805845,-0.009936979637560055,0.38211003739400884,0.2944001346332439,0.006723035309712707,0.4007920828688892,0.2799096311650466,-0.003455089295358838,0.37300249464473234,0.3422539790373352,-0.007879187112039944,0.389340438718897,0.3446537084094348,0.002814622275106579,0.3660911636307583,0.30934098535137283,-0.004877111783986441,0.3533114333433332,0.29891945804852454,0.0073030985307480315,0.6171341460893316,0.6233986799737999,0.0015312161771209361,0.6183553299418604,0.6114980659731414,-0.0023614774868050597,0.6588134955329871,0.601312168868957,0.0075561623490801675,0.6419246108860738,0.574780410062405,0.009248619894982804,0.6414874971755489,0.5772659017844263,0.008538443967864759,0.6412081368919602,0.6032145401624789,-0.0029826426381742224,0.6432485736697654,0.5722219819751313,0.0010990538663874574,0.6404757551301536,0.5637625681042828,0.0006704531205714414,0.6340472272890467,0.5116008319639553,0.0010472482937744013,0.6002555280025885,0.6097478103824171,0.004076857116949176,0.595822599807286,0.565659756409103,0.0026637768305116244,0.6155648339347272,0.5475486726666774,-0.005762045693940064,0.6112849660664933,0.5309152082250934,0.006874364192230814,0.6095625897020452,0.58516284046632,-0.006345632832940353,0.5930647880799674,0.5617304319511749,0.009944276938786105,0.6112239425349121,0.5590549554767669,-0.004817729876008397,0.5879862658727498,0.5373094384245842,0.009985036748171005,0.5706527324591201,0.6054678210475485,0.007646616903629061,0.6092910002845654,0.5703537519329271,0.0008299427983632923,0.6040490429426134,0.578756363481038,0.004138234598288175,0.5995580086147071,0.5595153311872005,0.006939216890296062,2026-05-22T14:13:58.518473
not_help,0.5919264408345954,0.448264744065268,0.004373725928002311,0.5473221595635179,0.41288081118581504,0.009272265946518766,0.5345574435347639,0.4098192116722274,-0.008488413478984894,0.5567557044829174,0.38642998792486366,-0.0008280831390631606,0.5309339730901124,0.37818242862585494,-0.008403471241142284,0.5921420361409427,0.4375366342531776,-0.003134281770134786,0.5912658801370169,0.41983829285416197,-0.003832055355841266,0.606065068542261,0.3952030279069905,-0.0013414653863326569,0.58517160461661,0.3740214189597701,0.002928901639270072,0.5945389531233167,0.43071317692996924,0.0004656831322747187,0.5766653383093012,0.3992699356062861,0.002756690247102662,0.5760339531374885,0.36856650802038804,-0.0014283489107153914,0.5923241416894719,0.3762421295336159,-0.002323213321227353,0.5544903683676637,0.4325452383107248,-0.0038966458583328256,0.5456408018291087,0.41374512818065645,0.0022668130042396203,0.5754877440797767,0.40638247418862705,0.0016203417808471968,0.5494214070404098,0.36396677880595646,0.0062905458020276975,0.5582949248712915,0.4400181149867436,-0.0004425324020055129,0.5595945552064557,0.4054606911615119,0.008892852771422393,0.5414136781777112,0.4016531414381237,0.008379458135237319,0.5552895092129221,0.3963290259797343,0.00035104047790276635,0.6317524828551029,0.6885303226027736,0.0077391532778336766,0.6804601246109703,0.6561849010305171,0.0020230306737826827,0.6582569591574826,0.6246419780915705,-0.006704979820800574,0.6951446874216097,0.6181001584568206,0.006930276929825211,0.6938618435493866,0.5813890519197812,0.0028040699251454873,0.6410840197998555,0.6488598335465426,-0.00789817717905889,0.639659607184043,0.6087676471764362,0.003976330172305356,0.645224147269846,0.601266343995768,0.008321748950549946,0.6345502600286356,0.5468202481795895,-0.007104127332837245,0.6366544415112407,0.6454596631430894,0.005908726130514691,0.6304490087258288,0.6105015194823072,-0.0024222340665955057,0.6221887208449328,0.5879490088243318,-0.000976573605126086,0.6118199871711407,0.539927344914763,-0.0014863697604525442,0.6165291900215014,0.638536427366626,-0.007334407584376795,0.624889980179787,0.6104282791101193,0.007035142080762275,0.5968802865013875,0.5969108768759628,0.006552649684525574,0.5964070996708313,0.5605398147107141,-0.0030873985275798547,0.6029023950717974,0.654345058940463,-0.0051551143031813695,0.5914685499276335,0.6355872983345441,-0.004305352613591897,0.6044180503501054,0.6078033995830217,-0.006763661016072,0.5893490070484013,0.6077871216597194,-0.004756124170153402,2026-05-22T14:13:58.518473
not_help,0.5268821236323079,0.4817243024392929,0.006557680255823655,0.544000694003663,0.4936201977673201,0.005773768346744033,0.5317410970402343,0.4626484958984057,-0.0008079050792162371,0.540207285649461,0.4309865333836716,0.00963029355121041,0.568171299242795,0.42721220943253224,0.005101266244043109,0.5414718293622623,0.45945066665140866,0.0008825144905446596,0.529005297746285,0.44688427864330066,0.006188304335532359,0.5431968954706442,0.42245922791629065,-0.0034875937732421107,0.5140763768060401,0.3895682569853961,0.00235782102537516,0.5259283966596965,0.46238547541043845,-0.0005767672212414927,0.5138520189347657,0.4658550241782795,0.00108150573945991,0.5177940818399869,0.40951522449078404,-0.007042320886714226,0.507489012324572,0.39025655165073836,-0.009130711343176806,0.4879455892226048,0.48548798800886495,0.004235808415510918,0.5167625918555278,0.4672207410731003,-0.009147550822294877,0.49290753104555185,0.4198801093032296,-0.005202494920352228,0.5088696346822893,0.41459843672164537,-0.0026315228548574173,0.502504240450088,0.47975818573394907,0.008558525331813319,0.47558110096661194,0.47857150760176503,0.006915951775391975,0.4966046976020099,0.4379870557503853,-0.006079255396436076,0.48425269826579137,0.4391848166964546,0.008115480742629072,0.4546170797341368,0.7178722868944625,0.009303412991838891,0.42260789029185225,0.6894575436561583,0.0021553234716686857,0.4282031711604666,0.6548281249560474,0.004505388490574858,0.42601371235043606,0.6769249253055071,-0.0070608574251343125,0.40850490093886793,0.6311747272029093,0.0014228440703994358,0.4441069234382031,0.6654495385857216,0.0068680367804015,0.4454727190622548,0.6542211998277385,-0.004881415706673784,0.4394200103480042,0.655508808024902,0.0006648476342661844,0.4635452347190496,0.6386645296305733,-0.002064855266176611,0.4615860593580609,0.6985852256687715,0.006704081748701308,0.42688885855974673,0.6587409451285026,2.9256427696234405e-05,0.4615800416502052,0.6362750643039544,0.009252461263166244,0.4245366550653359,0.6359388399089646,0.006398161347211674,0.445486983500617,0.6719863230839581,-0.005407270925170298,0.4157369878729207,0.669215765206495,-0.005836387882351659,0.42736871658557274,0.6577922433387962,0.009510309915905459,0.4370783916074543,0.6546027421661053,0.0027729350636136445,0.41783578479484845,0.6808635844822893,0.005923807021124479,0.4108099393292214,0.6838651049313972,-0.007864902828786238,0.4100048769499607,0.6631447122968466,-0.007214746730288799,0.4250959565078681,0.6412620605925442,-0.006473402439385861,2026-05-22T14:13:58.518473
not_help,0.638531907809505,0.4358671294960391,-0.004964982465441692,0.6628099264128979,0.45198148852094233,0.0024658017888049798,0.6722589373475795,0.4188211499675947,-0.007758074645351765,0.7021953797691295,0.3755739372777305,-0.007548039979748296,0.7165310152999683,0.38081765076653595,0.004569269498921185,0.6529067955397573,0.4262041492398739,0.0009293281693797863,0.6615229486092132,0.38826388916359983,-0.006265439825960446,0.6770437481746153,0.352236203214231,0.005934630016150385,0.6800001487578328,0.3249364379870476,0.0057200077056249,0.6317265866616415,0.4313215501121831,0.008284872300872487,0.6615643721933546,0.37360391723789255,0.006799058294718647,0.6234585075513575,0.3732711954218612,0.0021571570102238043,0.6470098874613042,0.3345931121090914,-0.008939112998993734,0.6312252261933656,0.4133527757106053,0.005786472471726518,0.6053628434079817,0.39186749542159494,-0.0042197700686039605,0.613073174201854,0.39368014815052627,-0.008496099742064516,0.610477583735025,0.3571532642859485,0.006518670931344424,0.6229818424077088,0.4337924941080907,0.009283444678357915,0.6057972586058323,0.42241841268985403,-0.003015675617497944,0.598273139627275,0.3859113955044068,-0.004003835741094357,0.6040803066534715,0.3674080490060054,-0.0035434753164475244,0.3117291015559997,0.3987872243255152,-0.0057515361693055754,0.31900272353065673,0.3926175301893564,-0.00591757553494241,0.28457755771420856,0.364869233965887,-0.0029662236066569283,0.28730167602201817,0.36536758533666147,-0.005934410780053032,0.2731866703798084,0.3592978945749835,0.007625255390534201,0.3356439616866905,0.39561820860184954,-0.005802714000941214,0.32892334888030783,0.37253496351255105,-0.006028778957875001,0.34621488745992585,0.3257415074437805,-0.008258089970093767,0.35424536493292047,0.32708553139330193,-0.0008384619103545907,0.34452887970443674,0.384707212608684,8.191451455242735e-05,0.3099640194920601,0.35049024648855037,-0.007794331979114191,0.3386434288639509,0.35206428279099844,-0.009474525176634632,0.30757549865877987,0.3428781737932112,-0.003406470875701462,0.33465099043493285,0.3925434206036265,0.006727822101550001,0.3127027969788353,0.36835533518565244,-0.003195214146617311,0.30351437870341746,0.35643723115722403,-0.003355078832363758,0.33431297686580513,0.3322207677628054,-0.00121674600578563,0.2897452244055931,0.3883397844586852,-0.006878615482216197,0.30666216170286337,0.3798982683670596,0.001600935350589472,0.2884460371837518,0.36563135936656255,-0.0023341479000127327,0.30177567868875455,0.34489003894654896,-0.0019097927259043596,2026-05-22T14:13:58.518473
not_help,0.5488664359879162,0.31175447206993834,0.00963961898567176,0.5579178987163403,0.3068500509562566,-0.0042386552279538295,0.5537812758759231,0.266700672663352,0.007919201535147682,0.5501062217366671,0.2764690647549326,0.000948466529535447,0.5712979778073598,0.23655206242287588,0.0032499480955191402,0.5318957639335756,0.26966719373882003,-0.003071308862359878,0.5399572888773098,0.25052509910883664,-0.006049179669594946,0.5369468973237623,0.24707984907606242,0.004798977426178524,0.5339861749825893,0.20545188631738023,-0.002879829669647032,0.5340707798453821,0.27042132025013077,0.008456542986017642,0.5102779198571459,0.27418172821426084,-0.009163682644878315,0.5143270048723767,0.22477648861115423,0.00999760638385176,0.5165654635719001,0.2149153314348214,0.0002569500491131759,0.5133389654556799,0.26975666858029806,-0.00021005704214939122,0.5224847347887621,0.2662846341163396,-0.007368262352899342,0.5187444911066313,0.25384909338704964,-0.004688231387463305,0.5296480504797353,0.23179315383380134,0.008871404042863731,0.4956000209905476,0.30340858954272076,-0.006462850178369634,0.5037835343884225,0.2618229432870134,-0.00013183840919113107,0.4884572352375921,0.2731676345161336,-0.009267109072118735,0.5153125655330978,0.2535059342562067,-0.007573543978293167,0.3367567582589091,0.5290556009576973,0.008263951866904205,0.31688344098056404,0.5154747363605664,0.0062673932770621905,0.30546386670415954,0.4872455701805418,-0.004964218216895728,0.28172413273598945,0.4725302511187122,0.0013380710447361,0.279693462716349,0.4834917809299911,-0.0065795362306058335,0.36940207720706825,0.49537051993051306,-0.006751322812744221,0.34277717360090165,0.47068058290910153,0.006227218981609483,0.35565661320691105,0.4496972272451311,0.008153515863837281,0.3734235202014994,0.4478852726396099,-0.006846942795097115,0.3261958391252907,0.5013867367871381,-0.005899069169108185,0.3287740230794316,0.49974811010913345,-0.0008655093338773654,0.33077144933724234,0.47724502392538126,0.006053655058906987,0.3521507976483024,0.4338755447260232,-0.0058753948883279675,0.31864704492439594,0.5326042405621343,-0.009650540188705295,0.320928842461256,0.4844382192659522,0.0005202943257885742,0.30687009737418136,0.45612169137482733,0.006044268113015868,0.32056386227541805,0.45585890180711364,0.008089870943986057,0.3174352097710614,0.5287862274020937,0.00467272487154047,0.30717116478319195,0.5231509692505366,-0.006946436614482758,0.292078748410518,0.5041208176705343,-8.599737199682482e-05,0.31676628950726565,0.4615573132693475,-0.004435399637292063,2026-05-22T14:13:58.518473
not_help,0.5673974321806288,0.41973216644038674,-0.008488606230885194,0.5553516482334104,0.41576536637067496,0.002383176100504541,0.588284159217518,0.4008942565271402,-0.004534185210189458,0.5959503302014852,0.3696405195477116,-0.0006353060560986366,0.5821540640060604,0.3892993772114825,0.005457232765756633,0.563780768011276,0.3969084961531052,0.001175815612790787,0.5719923097807503,0.39238972821345025,0.007528030183630711,0.5565789045872314,0.3768971896234095,0.002339077571944183,0.5521337559422762,0.3284873309525888,-0.008254414107677669,0.5374290981468376,0.40344532416373335,-0.001782902883582082,0.5537304596735361,0.3707931989144143,0.00567234269190456,0.5431776433488091,0.36818091134967684,0.0014159069764481669,0.5625780817159687,0.3442469869247897,-0.004400254397870908,0.5235456059804569,0.4080730646646283,-0.00811288094199264,0.5560472117838932,0.40812252136643895,-0.008665849802863956,0.5340279538708447,0.3728697230459347,-0.0019199698344371172,0.5572959117172975,0.3559978039974206,-0.006362790809272245,0.5307432244383173,0.40025555068344193,0.004558272657232446,0.5160644192817554,0.38261254851894,0.005474173753720812,0.5340240971922714,0.3977684905174944,-0.0031067224974466083,0.55183791455484,0.3631524581436955,-0.0008471784962380338,0.5276751116742762,0.7292154859906791,-0.00326218355221416,0.5025985079671633,0.7026740410816262,-0.009691482779815795,0.47595064823348565,0.6896514511496677,-0.006910564907831889,0.48453997227917384,0.6752179913715758,-0.006328067621555589,0.47767501434338494,0.6448714233582816,0.001167253190086575,0.5108146658309831,0.6847770933208442,0.0010420685694679296,0.5370594440339636,0.6801972386618635,-0.005381712763423601,0.5147014419987346,0.6439378740112212,0.002282612745132393,0.5234487660611111,0.6542984457597787,-0.004568575620464021,0.5304471907601337,0.6850391636476737,0.0027342892243290944,0.49352215866918636,0.6742305365135662,0.0003569049297972131,0.5015201648375532,0.66453569262204,-0.00033001199328866124,0.5220252206348184,0.6499638703125874,0.007599261664335487,0.5126227946533404,0.6884686449241325,-0.00015210168509073065,0.4917551380013566,0.6729871057732263,0.00598253455155843,0.5152019275871019,0.6757558669725471,0.006639026827784075,0.5147711953000202,0.6512819055435602,0.009203590706681754,0.487124334321803,0.6976686804479604,0.008782931013469561,0.49120277492827197,0.6881958936912959,-0.009955928887740446,0.47652127785516196,0.6648444221165147,0.005982071013071947,0.4989702274020574,0.66966512995984,-0.008951401812741977,2026-05-22T14:13:58.518473
not_help,0.5388352232966452,0.5052446701745699,-0.006231139530977727,0.4981530004793438,0.4853210592416495,-0.0034222544699643587,0.49144184194280305,0.46199380931531453,-0.005386308925501282,0.49277693974912673,0.41776072437062095,-0.003389881035525231,0.4663773727743739,0.42481952958849506,-0.00800345561816171,0.5615173209918558,0.4745851366839748,-0.005464406624964782,0.5369879213321983,0.4387599045401207,0.006008282055810594,0.5559241569815117,0.4102782718112766,0.0017776158581998495,0.5350607643259965,0.36726831409845123,-0.0030532003315689197,0.5424966208453696,0.4493770814704552,0.008285610342129822,0.5274054929673458,0.4446430331353975,-0.0037059453934645,0.5432722150369046,0.3917866663549572,0.0068301181729184274,0.5184045128093473,0.3649027742164605,0.00017217334305306108,0.49746990547872283,0.4740318699802018,0.00011613641960759105,0.4974372267009549,0.43510122439421584,-0.004856992803486013,0.49176982032849775,0.43287617640079395,-0.002867352943840353,0.5185859014101257,0.36913338187280864,0.002057599301649414,0.49409782268200403,0.48155355675795863,-0.0041458224227834675,0.49840949440438004,0.4418303796934232,0.0004865766254963048,0.5012529197383258,0.4448941451529122,0.000106721857322533,0.487383553399209,0.42280716623166065,0.0083630099540864,0.7711029511839391,0.39072871137140497,0.006857974619371364,0.7201003435926837,0.3508986873026267,0.004241215763936171,0.7099807457022814,0.3394335617269428,0.0070123196373556625,0.6995110738079394,0.2991652019112735,-0.004777698931837346,0.689923158601627,0.29734384129290714,-0.0006435155921074836,0.7670268898936486,0.34081458039301754,0.003834446690674065,0.770145260968591,0.30139145400789147,-0.007450323109102713,0.7984003574351402,0.26103781242755403,-0.004722908277334252,0.7971458431635182,0.22932365209586922,-0.007029841362661013,0.7522387755505296,0.33492537592030586,-0.006830052384938168,0.7515156332913444,0.2876465246131451,-0.009063504596808816,0.7471150216720731,0.28406322227035924,-0.0038813477603853877,0.7601409535846244,0.24506567057907783,0.0019231766959171333,0.7281230994957205,0.35753129508419107,-0.006593982263331157,0.7424373962994176,0.3219354200553619,-0.008770656346113204,0.7355187478228964,0.2729656037645256,-0.005732037191158326,0.7193488172168319,0.2580173830290844,0.007541828541565343,0.7239713173759582,0.36000755858463646,-0.003414130321762501,0.7359134538979745,0.3420373217346331,0.005931966189251738,0.7089849610963068,0.31169406969705094,-0.005666180841142561,0.7376159752637423,0.29556433244893243,0.006066853037277659,2026-05-22T14:13:58.519481
not_help,0.3298408666870569,0.5840089762751305,0.008684732302908121,0.2845350087854005,0.5606574298670745,-0.0055660469152728955,0.30147496758374875,0.5750367011012651,0.0010978705922985027,0.2633184590696119,0.5517400587353899,0.006931896800967058,0.26354044978051816,0.5482974773595013,0.0015889453364202732,0.334471803103226,0.572969626803674,0.004111130075857304,0.3417022631561286,0.5633522636259687,0.00831688495827177,0.33003441370746905,0.5086787754037962,-0.002224380064125806,0.3316674282385188,0.48997527409865543,-0.0027262873640810197,0.33168867784097356,0.5826049487723758,0.0027069599301155402,0.32909723887547365,0.5365380301807107,0.0012794254614817424,0.3010588488126854,0.5101552889259995,0.005627501152141711,0.31135418332173503,0.5071164775206647,-0.009232746582014261,0.3156874344657102,0.5836622102799948,-0.000195066517114895,0.2939458041739354,0.5672891686269009,0.002160263350793324,0.2998973943581588,0.5405057486464259,-0.007451835258423807,0.3122480410365805,0.520859706484627,0.005916565193575,0.29438217834147895,0.5666186534822221,-0.004681971026385017,0.30134024153230166,0.5572736664818205,0.007288394669452242,0.28233972917967015,0.5649029883490542,-0.008866311156766237,0.28703955145402904,0.5270794925865364,-0.00576122636808951,0.25389975041378193,0.5133925957630424,-0.006906069738261323,0.23723866142624778,0.5163830981043686,-0.009402859231211546,0.23917028483373073,0.48641755849647306,-0.007611528122947944,0.2373836562025251,0.4604011231510089,-0.0025395833551583036,0.21993956342421117,0.45838640068307207,-0.005127825123371264,0.27117724004053284,0.5044623032546903,0.006097288684229369,0.27316406713712865,0.46473728776932655,0.004414595903038849,0.2684963857883801,0.4497834939442728,-0.009444815387481036,0.26182090824141585,0.43488344735952233,-0.0019025912835024753,0.2848914405428151,0.48153566127167846,-0.0017963068788664355,0.25369685446468915,0.45980989363434555,0.0017983483278548092,0.24928811701722933,0.44465039228210695,-0.0029081774628284627,0.2777146437729264,0.42683816205931185,0.008224451154302303,0.24794476300873766,0.48287377980304613,-0.004657308884264651,0.23875638412384306,0.4882533297767532,0.0013261610471873905,0.23259341573310532,0.450356610877278,-0.009291727670181176,0.25319741403876395,0.42080993651114995,-0.005597972646769935,0.23061858914784766,0.4909109159289305,0.008262337058742466,0.24611362715072235,0.46422810458376973,0.004562603744070812,0.23177336867883255,0.4655125785910454,-0.004102002137445422,0.2458978245638379,0.4702852481495153,0.009628816860342662,2026-05-22T14:13:58.519481
not_help,0.5132547834368262,0.4249479466884503,0.003029939181971388,0.5464322267812298,0.44191320175073423,0.007345066914987286,0.5357474568051427,0.4268780477810522,0.0031194918826887384,0.567934730757067,0.41259461462830654,0.009239935541813417,0.5709129580660602,0.37154319979702244,0.009754471748451425,0.5260267932576136,0.4247780415281281,0.003853747376680183,0.5447919198421118,0.39952977194987355,0.007744227722906659,0.5368282360209266,0.3732200146068909,0.005494232752077834,0.5444477288869087,0.34096996147467734,0.004293465153262472,0.5329910074047004,0.4255826659278844,-2.6875837807343456e-05,0.5366288282224432,0.3996235729482824,0.0056506416489291115,0.5135934348896218,0.39037716830541114,0.0034312987005658477,0.5394085768478644,0.3508499779959817,0.009399443142863775,0.5171797542272727,0.4176215837836456,0.003918779026577741,0.499123876988929,0.4206239484346966,0.00925702495296799,0.5072150827321085,0.3939986134045802,-0.008477326444999938,0.4897617702288996,0.352186047878401,0.003082676041524327,0.49065945246509884,0.44591358584180535,0.00983484826315527,0.5054976072957407,0.42560053163239725,0.0059889326405498326,0.48267809906525666,0.3968374163569477,-0.0071153082906684345,0.481432949769207,0.3789435035399715,-0.0058584403884176205,0.5778118330851467,0.4156772352268288,0.008454989189754155,0.5294081686931759,0.3922699577040249,-0.007368204016881033,0.5271065243114614,0.3821827605499405,-0.004339898798791189,0.5307408771886308,0.36634885966375735,0.00015718873368974172,0.5057963341627933,0.3427408367997533,8.834018820791205e-05,0.5955538335216478,0.3845706188980109,0.00013586961837650478,0.6045318597370509,0.35906330992339514,0.000569097645505506,0.5800671314322046,0.34178321379645604,0.00047499127377130523,0.6061206748688553,0.2841364997208393,0.006180487403017699,0.5789427126800133,0.36979671096102895,-0.005868631317812329,0.5718859749894702,0.37254786658960515,0.0010918044788775002,0.5715975593108961,0.32559339842191837,-0.0022849629849197054,0.5882417123140371,0.30149179349799515,-0.0042193454054016265,0.535263213053417,0.40539343426335617,-0.00890529061514905,0.552025511982917,0.3610839210745241,0.0028164743971635393,0.5381931760839749,0.3453565619854735,-0.0029375594641224793,0.5436231801023103,0.3189151596266454,0.0066788435689703,0.5542244479016636,0.3893646855579612,0.0016716421978352318,0.5249617195381349,0.3771996294400834,-0.005463216583534756,0.5542211358415313,0.36909574217943447,0.0011260832543380558,0.5330139284115614,0.35125505328543877,-0.004704204265205114,2026-05-22T14:13:58.519481
not_help,0.5164012397195862,0.43472897703487945,0.006438242833448108,0.5167924387278534,0.423761834020719,-0.002390446512701363,0.5515175374574346,0.389893642592669,0.005537854192802552,0.5625766816946677,0.39604727157637254,-0.00702147936827693,0.5689857617731737,0.3517091556750261,0.001374767463751687,0.5034023343294033,0.3992134967753009,-0.004767693839650116,0.5363643079105542,0.37761392248128284,-0.005517498721069792,0.5307258999380879,0.36226738419877363,-0.006340802810417505,0.5270911477251541,0.3095673153693009,-0.0066127179893752525,0.515141855942906,0.4014685025903962,-0.005574998675087306,0.5046171700261428,0.37714604509509914,-0.008576860988387388,0.5141327464719613,0.34436834587048204,-0.0015424849028285118,0.48082321426312813,0.3377464923805076,-0.0005516889669545423,0.4768506423967405,0.4164759375283488,-0.00956094929800527,0.49085871026129696,0.3829148293747357,0.0007849626117887379,0.4933096394980238,0.3748706484308535,0.005534794525070082,0.49332166025270807,0.3409105991785067,0.008095457976484663,0.47690084614069445,0.4145821920562416,0.008994590574102635,0.45348089669186215,0.4040790541089198,0.0064503249004394855,0.4469182016769331,0.37284245580111924,0.0038449637556473484,0.46163845333961445,0.3601455296979021,-0.0045834673174290535,0.6586048846024117,0.4879012174572606,0.004890475812617255,0.5989139811922641,0.4909670119340737,-0.009625041021729452,0.593441785439889,0.4803260537811389,-0.000713689176260442,0.6104833023329648,0.4544586493220467,-0.005541811738504153,0.6058263022653063,0.4228082866776102,0.002443958879861435,0.6416316794649762,0.46987596787807895,0.007085216917222472,0.6519929668629221,0.46261731243987275,-0.0036881961272380304,0.6456263529679805,0.4319950824647127,0.00036260349370477105,0.6624376435085984,0.4037092733911882,-0.0010476954164854516,0.6518095510481318,0.4822147453626775,0.0008504114581169113,0.655768784517444,0.4411152099444734,0.0085033476494223,0.6560811092366027,0.4129276279112013,-0.007602457410085948,0.6300214030767441,0.41383129765682947,-0.008921232317084388,0.6289755834503694,0.47785027867581503,-0.0065240307012683595,0.6206754004870951,0.4575427495348628,0.00974100040310061,0.6445414922788077,0.45417408705180207,0.007766534940484916,0.6373363140783393,0.4025189121846674,-0.008188449128219344,0.6249498333830854,0.4809143367569408,0.003408287896230027,0.6227436963617247,0.4671633118231109,0.00033236102453636576,0.6277185480054683,0.46056169008450726,-0.009916711406810715,0.6068344464553603,0.45298481032538374,0.006428621408247152,2026-05-22T14:13:58.519481
